Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,51.59750681
"Iran, Islamic Rep.",IRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Iraq,IRQ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.322053972
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4412.997331
Iraq,IRQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1411.588699
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.354
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,68.75879409
Iraq,IRQ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Ireland,IRL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.663090878
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,98776.15987
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2600.157406
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.183
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,232.1294906
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Isle of Man,IMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,86103.33793
Isle of Man,IMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.271
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Isle of Man,IMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.7
Israel,ISR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.576416427
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42516.38881
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2501.420643
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.763
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,60.64485267
Israel,ISR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Italy,ITA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.638792112
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33891.88665
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2411.651724
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.657
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,72.0165023
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Jamaica,JAM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.243281778
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5215.086058
Jamaica,JAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,968.8794198
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.008
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Jamaica,JAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Japan,JPN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.071758552
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36238.32949
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3129.658617
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.955
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,46.81298684
Japan,JPN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Jordan,JOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.984299763
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3909.802289
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,754.3055031
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.827
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,104.0954594
Jordan,JOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kazakhstan,KAZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,11.99027143
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11058.34824
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3506.54555
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.99
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,68.33431474
Kazakhstan,KAZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kenya,KEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.394260456
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1747.531988
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,541.1280499
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.002
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,33.69113873
Kenya,KEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kiribati,KIR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.722010593
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1948.243303
Kiribati,KIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.058
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,108.1436605
Kiribati,KIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.9
"Korea, Dem. People's Rep.",PRK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.258557107
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
"Korea, Dem. People's Rep.",PRK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,640.514278
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.916
"Korea, Dem. People's Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Korea, Dem. People's Rep.",PRK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Korea, Rep.",KOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,11.37581528
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33690.37888
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5411.974777
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.427
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,96.53640929
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kosovo,XKX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4666.391378
Kosovo,XKX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
Kosovo,XKX,Trade (% of GDP),NE.TRD.GNFS.ZS,110.0120316
Kosovo,XKX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kuwait,KWT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,23.83568831
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,26579.83221
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,9129.597986
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,90.91881021
Kuwait,KWT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kyrgyz Republic,KGZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.478232945
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1212.178127
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,645.0142462
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.461
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,133.786718
Kyrgyz Republic,KGZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lao PDR,LAO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.247900154
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2589.050152
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,815.0865404
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.592
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Lao PDR,LAO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.2
Latvia,LVA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.542598821
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16404.97706
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2256.119045
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.54
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,159.8443449
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lebanon,LBN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.936936601
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5909.036516
Lebanon,LBN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,617.482999
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.262
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,114.8882783
Lebanon,LBN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lesotho,LSO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.372597994
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,967.519286
Lesotho,LSO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.943
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,142.3739814
Lesotho,LSO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,34.9
Liberia,LBR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.312657376
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,638.0051839
Liberia,LBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.065
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Liberia,LBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.8
Libya,LBY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.897029336
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7008.206484
Libya,LBY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2539.198138
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.302
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,156.3216847
Libya,LBY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Liechtenstein,LIE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.538
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Liechtenstein,LIE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,56.9
Lithuania,LTU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.64398887
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18884.51525
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2453.939933
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.465
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,175.6516122
Lithuania,LTU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Luxembourg,LUX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,11.12075737
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,107469.7551
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4862.947408
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.881
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,412.1771699
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Macao SAR, China",MAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.311678724
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34121.90311
"Macao SAR, China",MAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,168.0810225
"Macao SAR, China",MAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11
Madagascar,MDG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.13108604
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,438.5162634
Madagascar,MDG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,308.6725396
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.882
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,70.54713441
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,83.1
Malawi,MWI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.289167128
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,560.6357597
Malawi,MWI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.98
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Malawi,MWI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.9
Malaysia,MYS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.907148055
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11174.21008
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2867.096519
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.214
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,146.5054183
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Maldives,MDV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.305796919
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10939.99632
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.536
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,162.2435705
Maldives,MDV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.2
Mali,MLI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.296676063
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,876.1683019
Mali,MLI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.437
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,61.66369797
Mali,MLI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.1
Malta,MLT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.312854327
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31979.60904
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1456.245248
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.875
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,243.4153823
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Marshall Islands,MHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5516.880006
Marshall Islands,MHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.52
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,118.8353197
Marshall Islands,MHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.2
Mauritania,MRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.980302676
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1576.756241
Mauritania,MRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.923
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,102.0258991
Mauritania,MRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.6
Mauritius,MUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.207149494
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10552.29056
Mauritius,MUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1095.738797
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.81
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,112.5847579
Mauritius,MUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mexico,MEX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.622837319
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10013.36686
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1525.735161
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.3
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,88.82693478
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Micronesia, Fed. Sts.",FSM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2929.912663
"Micronesia, Fed. Sts.",FSM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.217
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,87.70132269
"Micronesia, Fed. Sts.",FSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2
Moldova,MDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.739973915
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3611.954848
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1422.635753
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.173
Moldova,MDA,Trade (% of GDP),NE.TRD.GNFS.ZS,112.1176716
Moldova,MDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Monaco,MCO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,213937.0063
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Monaco,MCO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Monaco,MCO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mongolia,MNG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.540011672
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4205.885545
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1890.631139
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.93
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,136.3279299
Mongolia,MNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Montenegro,MNE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7808.547633
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1674.128603
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.164
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,125.8986046
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Morocco,MAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.883168032
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3325.560547
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,602.9944778
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.596
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,101.1323821
Morocco,MAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mozambique,MOZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.307083674
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,596.0588895
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,358.6376944
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.187
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,135.2795784
Mozambique,MOZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Myanmar,MMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.602575076
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1174.766979
Myanmar,MMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,399.5211852
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.771
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Myanmar,MMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Namibia,NAM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.472421342
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3905.551352
Namibia,NAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,692.4613564
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.956
Namibia,NAM,Trade (% of GDP),NE.TRD.GNFS.ZS,99.26255478
Namibia,NAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Nauru,NRU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8460.347739
Nauru,NRU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
