Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
India,IND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Indonesia,IDN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.35508357838392
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4024.91225288391
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,953.65392850686
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.934
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,45.4646701959453
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Iran, Islamic Rep.",IRN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.49550522882929
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5460.69457075433
"Iran, Islamic Rep.",IRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3266.12248660454
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.807
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,51.597506811024
"Iran, Islamic Rep.",IRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Iraq,IRQ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.32205397205041
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4412.99733146512
Iraq,IRQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1411.58869867393
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.354
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,68.75879409409
Iraq,IRQ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Ireland,IRL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.6630908779789
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,98776.1598658208
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2600.15740643769
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.183
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,232.129490581307
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Isle of Man,IMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,86103.3379308107
Isle of Man,IMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.271
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Isle of Man,IMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.7
Israel,ISR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.57641642688988
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42516.3888090274
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2501.42064264807
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.763
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,60.6448526742952
Israel,ISR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Italy,ITA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.63879211234238
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33891.8866526216
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2411.65172417311
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.657
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,72.0165023032697
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Jamaica,JAM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.24328177788798
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5215.08605772144
Jamaica,JAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,968.879419803617
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.008
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Jamaica,JAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Japan,JPN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.07175855176299
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36238.3294895302
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3129.65861717499
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.955
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,46.8129868368938
Japan,JPN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Jordan,JOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.98429976271876
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3909.80228869045
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,754.305503117865
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.827
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,104.095459439189
Jordan,JOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kazakhstan,KAZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,11.9902714347957
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11058.3482413407
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3506.54555005386
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.99
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,68.3343147415612
Kazakhstan,KAZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kenya,KEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.394260455760707
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1747.53198804428
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,541.12804988998
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.002
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,33.6911387270322
Kenya,KEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kiribati,KIR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.722010592554553
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1948.24330263386
Kiribati,KIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.058
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,108.143660536647
Kiribati,KIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.9
"Korea, Dem. People's Rep.",PRK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.25855710723353
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
"Korea, Dem. People's Rep.",PRK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,640.514278027031
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.916
"Korea, Dem. People's Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Korea, Dem. People's Rep.",PRK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Korea, Rep.",KOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,11.3758152802505
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33690.3788793046
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5411.97477731382
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.427
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,96.5364092886865
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kosovo,XKX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4666.3913779077
Kosovo,XKX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
Kosovo,XKX,Trade (% of GDP),NE.TRD.GNFS.ZS,110.012031619226
Kosovo,XKX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kuwait,KWT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,23.8356883095265
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,26579.8322106354
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,9129.59798629005
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,90.9188102145939
Kuwait,KWT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Kyrgyz Republic,KGZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.47823294462397
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1212.17812721768
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,645.014246171812
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.461
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,133.786718048766
Kyrgyz Republic,KGZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lao PDR,LAO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.24790015408108
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2589.05015191628
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,815.086540442856
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.592
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Lao PDR,LAO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.2
Latvia,LVA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.54259882099604
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16404.9770631465
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2256.11904538867
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.54
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,159.84434485906
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lebanon,LBN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.93693660132346
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5909.03651555028
Lebanon,LBN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,617.482998993413
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.262
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,114.888278265666
Lebanon,LBN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lesotho,LSO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.372597993972294
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,967.51928598325
Lesotho,LSO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.943
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,142.373981443861
Lesotho,LSO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,34.9
Liberia,LBR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.312657375531657
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,638.005183858289
Liberia,LBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.065
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Liberia,LBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.8
Libya,LBY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.8970293356479
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7008.20648391963
Libya,LBY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2539.19813836223
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.302
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,156.321684682347
Libya,LBY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Liechtenstein,LIE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.538
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Liechtenstein,LIE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,56.9
Lithuania,LTU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.64398887005017
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18884.5152531698
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2453.93993260259
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.465
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,175.651612151093
Lithuania,LTU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Luxembourg,LUX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,11.120757369052
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,107469.755128407
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4862.94740833352
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.881
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,412.177169924175
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Macao SAR, China",MAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.31167872434667
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34121.9031101701
"Macao SAR, China",MAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,168.081022502393
"Macao SAR, China",MAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11
Madagascar,MDG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.13108603957498
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,438.516263353783
Madagascar,MDG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,308.672539601401
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.882
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,70.5471344131153
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,83.1
Malawi,MWI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.289167127884622
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,560.635759714941
Malawi,MWI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.98
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Malawi,MWI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.9
Malaysia,MYS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.90714805522435
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11174.2100761842
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2867.09651939173
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.214
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,146.505418280787
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Maldives,MDV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.30579691894388
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10939.9963243616
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.536
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,162.243570519228
Maldives,MDV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.2
Mali,MLI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.296676063077307
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,876.168301872624
Mali,MLI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.437
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,61.6636979670454
Mali,MLI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.1
Malta,MLT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.31285432666871
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31979.6090400598
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1456.24524810948
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.875
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,243.415382342225
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Marshall Islands,MHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5516.88000598847
Marshall Islands,MHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.52
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,118.835319652723
Marshall Islands,MHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.2
Mauritania,MRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.980302676347726
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1576.75624107308
Mauritania,MRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.923
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,102.025899125696
Mauritania,MRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.6
Mauritius,MUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.20714949351418
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10552.2905595266
Mauritius,MUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1095.73879704883
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.81
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,112.584757873474
Mauritius,MUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mexico,MEX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.62283731915151
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10013.366859074
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1525.73516114419
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.3
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,88.8269347828552
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Micronesia, Fed. Sts.",FSM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2929.91266261092
"Micronesia, Fed. Sts.",FSM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.217
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,87.7013226864624
"Micronesia, Fed. Sts.",FSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2
Moldova,MDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.73997391497611
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3611.95484829954
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1422.63575303914
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.173
Moldova,MDA,Trade (% of GDP),NE.TRD.GNFS.ZS,112.117671579766
Moldova,MDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Monaco,MCO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,213937.006283651
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Monaco,MCO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Monaco,MCO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mongolia,MNG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.54001167237666
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4205.88554513551
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1890.63113929262
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.93
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,136.327929944516
Mongolia,MNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Montenegro,MNE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7808.54763337242
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1674.12860283285
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.164
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,125.898604629493
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Morocco,MAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.88316803228712
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3325.560546875
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,602.994477750907
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.596
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,101.132382053244
Morocco,MAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mozambique,MOZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.307083673977713
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,596.058889461466
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,358.637694361749
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.187
